dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
yeast,./data/numerical_only/balanced,"[[ 1.01913017  1.13064626  0.69212358 -0.37348011 -0.09759001 -0.0991314
   0.00198271 -0.5279193 ]]","{'nuc': ['<-0.1521724220365286'], 'mit': ['<-0.11810152977705002'], 'gvh': ['<1.2920894622802734']}",{},{},"{'erl': ['>=-0.29652348533272743'], 'mcg': ['<1.9943082332611084'], 'gvh': ['<1.1352589130401611', '>=1.0933901071548462'], 'alm': ['>=-0.6174352169036865'], 'nuc': ['<-0.3003034144639969'], 'pox': ['>=-2.0055044293403625']}",{},"{'erl': ['>=-0.18017305806279182'], 'mit': ['<-0.20973766595125198'], 'vac': ['>=-0.08881244494114071'], 'gvh': ['>=-2.2516034841537476'], 'nuc': ['<-0.11828679591417313'], 'alm': ['<1.3469220399856567', '>=-0.08454197645187378'], 'pox': ['<0.5474371314048767']}",{}
yeast,./data/numerical_only/balanced,"[[-0.43803253 -1.12955837  1.61547351  1.3776873  -0.09759001 -0.0991314
   0.52121948 -1.56122323]]","{'gvh': ['<-0.9277544021606445'], 'mit': ['>=0.5750688910484314'], 'mcg': ['>=-1.0937557816505432']}",{},{},"{'mit': ['>=1.0250216722488403'], 'mcg': ['>=-1.0864699482917786', '>= -0.8032022224006913 * vac+-0.27827125224026633'], 'nuc': ['<-1.445736289024353'], 'alm': ['>=-0.058098249923205', '>= -0.29330747029949306 * gvh+1.096729323517911'], 'pox': ['>=-1.8299970030784607']}",{},"{'erl': ['<0.8929896354675293'], 'mit': ['>=1.2559303641319275'], 'vac': ['>=0.0732380406698212'], 'alm': ['>=1.2081628441810608'], 'nuc': ['<0.6799572855234146']}",{}
yeast,./data/numerical_only/balanced,"[[-1.96805337 -2.98615503  0.11502987 -0.73830666 -0.09759001 -0.0991314
   0.52121948  2.19624559]]",{'alm': ['>=-1.2122856378555298']},{},{},"{'mcg': ['<-0.7186556160449982'], 'nuc': ['>=-0.10520405881106853'], 'alm': ['>=-1.1325109601020813'], 'pox': ['<5.939907550811768']}",{},"{'alm': ['>=-1.13974267244339'], 'nuc': ['>=0.0035862866789102554'], 'mcg': ['<0.49118170142173767']}",{}
yeast,./data/numerical_only/balanced,"[[-0.21945813 -1.04883677 -0.46206385  0.13727705 -0.09759001 -0.0991314
   0.34814056  6.70520816]]","{'nuc': ['>=0.9280998706817627'], 'alm': ['>=-0.8660294413566589']}",{},{},"{'mcg': ['<0.8369848430156708'], 'nuc': ['>=0.9985523819923401'], 'alm': ['>=-1.2370182871818542'], 'pox': ['>=-0.11343606933951378']}",{},"{'nuc': ['>=0.10240150988101959'], 'mcg': ['<0.79179847240448'], 'alm': ['>=-1.5585418939590454']}",{}
yeast,./data/numerical_only/balanced,"[[-0.94803948  0.24270873 -0.46206385 -0.22754949 -0.09759001 -0.0991314
  -0.51725406 -0.5279193 ]]","{'mit': ['<0.6480341851711273'], 'vac': ['>=-0.9499513506889343'], 'nuc': ['<-0.10520405881106853'], 'alm': ['>=-0.5197732150554657']}",{},{},"{'erl': ['>=-2.338907241821289'], 'mit': ['<0.5130483955144882'], 'mcg': ['<-0.9418419897556305'], 'vac': ['>=-1.3451482653617859'], 'gvh': ['<0.9544041156768799'], 'alm': ['>=-0.5695644915103912'], 'nuc': ['<-0.3212585151195526']}",{},"{'mit': ['<0.8714609742164612'], 'mcg': ['<2.45224928855896'], 'vac': ['>=-1.3182129263877869'], 'gvh': ['<1.0996395349502563', '>=-1.6542487144470215'], 'nuc': ['<-0.2987864911556244'], 'alm': ['>=-0.5196952819824219'], 'pox': ['<0.1662526335567236']}",{}
yeast,./data/numerical_only/balanced,"[[-5.83748805e-01  5.43946051e-04  1.03837980e+00 -6.65341347e-01
  -9.75900073e-02 -9.91313957e-02  1.75061634e-01 -5.27919305e-01]]","{'nuc': ['<-0.34004585444927216'], 'alm': ['>=0.9806704223155975']}",{},{},"{'erl': ['>=-0.11725643649697304'], 'mit': ['<0.40633662045001984'], 'nuc': ['<-0.2637222781777382'], 'alm': ['<1.2115079164505005', '>=-0.4909185469150543']}",{},"{'mit': ['<0.5416432023048401'], 'vac': ['>=-0.7079196870326996'], 'gvh': ['>=-1.083090901374817'], 'alm': ['>=-0.45058393478393555'], 'nuc': ['<-0.018209843430668116'], 'pox': ['>=-1.732625424861908']}",{}
yeast,./data/numerical_only/balanced,"[[ 5.81981357e-01  2.42708728e-01 -3.88877164e-04  1.96140977e+00
  -9.75900073e-02 -9.91313957e-02 -5.17254062e-01  3.17511179e-01]]","{'nuc': ['<0.36447954177856445'], 'mit': ['>=0.35617296397686005'], 'gvh': ['>=-0.2819816321134567']}",{},{},"{'mit': ['>=1.2539635300636292'], 'mcg': ['>=-0.8039070665836334'], 'gvh': ['>=-0.8909032344818115'], 'nuc': ['<1.4386255145072937'], 'pox': ['>=-1.030685305595398']}",{},"{'mit': ['>=0.7574821710586548'], 'mcg': ['>=-0.846005916595459'], 'vac': ['>=-5.397863864898682'], 'nuc': ['<1.4514968991279602'], 'gvh': ['>=-0.7205390930175781'], 'alm': ['>=-2.060238778591156']}",{}
yeast,./data/numerical_only/balanced,"[[-0.07374186 -0.16089924 -0.46206385  2.69106286 -0.09759001 -0.0991314
   0.34814056 -0.5279193 ]]","{'nuc': ['<0.36447954177856445'], 'mcg': ['>=-0.6930359899997711'], 'gvh': ['>=-1.0488367676734924']}",{},{},"{'mit': ['>=1.3412046432495117'], 'gvh': ['>=-2.173674702644348', '>= -2.476723401612772 * mcg+-4.011812462528111'], 'nuc': ['<0.9423945844173431'], 'pox': ['>=-1.090445339679718']}",{},"{'mit': ['>=1.5375547409057617'], 'mcg': ['>=-1.3022316694259644'], 'vac': ['>=-2.421122193336487'], 'gvh': ['>=-1.2506408095359802']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.07467117 -0.53873981]],{'temperature': ['>=-0.7103855907917023']},{},{},{'temperature': ['>=-0.8241147994995117']},{},"{'temperature': ['<1.1826258301734924', '>=-0.9835319519042969']}",{}
rmftsa,./data/numerical_only/balanced,[[0.65229172 1.17771809]],"{'temperature': ['>=0.6627807319164276'], 'heart_rate': ['>=0.02446013316512108']}",{},{},{'temperature': ['>= -0.7153190694501068 * heart_rate+1.210096843432062']},{},{'temperature': ['>=0.8159860968589783']},{}
rmftsa,./data/numerical_only/balanced,[[2.17230504 0.49113493]],"{'temperature': ['>=0.31948914378881454'], 'heart_rate': ['>=1.9409986734390259']}",{},{},"{'temperature': ['>=0.31948914378881454'], 'heart_rate': ['>=1.8005626201629639']}",{},"{'temperature': ['>=0.22624200582504272'], 'heart_rate': ['>=1.8036081790924072']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.07467117 -1.56861455]],"{'heart_rate': ['<-0.04162740334868431', '>=-0.30597755312919617']}",{},{},"{'heart_rate': ['>=-0.36545632779598236', '>= 0.802390289954893 * temperature+0.9262449651122477']}",{},"{'temperature': ['<-1.2362004518508911'], 'heart_rate': ['>=-0.3542309105396271']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.60337145  0.14784335]],{},{},{},"{'temperature': ['< 1.7031091033511334 * heart_rate+2.1941320280668384'], 'heart_rate': ['>=-1.4695835709571838']}",{},"{'temperature': ['<1.245880126953125'], 'heart_rate': ['<0.3994174748659134']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.93380913 -1.22532297]],{},{},{},"{'temperature': ['>=-2.119176506996155'], 'heart_rate': ['<-0.4038735628128052']}",{},"{'temperature': ['<1.0583466291427612'], 'heart_rate': ['<0.023111126385629177']}",{}
rmftsa,./data/numerical_only/balanced,[[0.38794158 1.17771809]],"{'temperature': ['>=1.0060722827911377'], 'heart_rate': ['>=0.02446013316512108']}",{},{},"{'temperature': ['>=0.9339313209056854'], 'heart_rate': ['>=0.0615762323141098']}",{},{'temperature': ['>=0.9957125782966614']},{}
rmftsa,./data/numerical_only/balanced,[[-0.53728392 -0.53873981]],{},{},{},"{'temperature': ['>=-0.9732182025909424'], 'heart_rate': ['>=-0.9338091313838959']}",{},"{'temperature': ['>=-1.0320924520492554'], 'heart_rate': ['>=-1.3535525798797607']}",{}
rmftsa,./data/numerical_only/balanced,[[-1.52859695  0.14784335]],"{'temperature': ['>=-0.023802444338798523'], 'heart_rate': ['<-1.297290563583374']}",{},{},"{'temperature': ['>= 2.0651513934371444 * heart_rate+2.5819944506526404'], 'heart_rate': ['<-1.2256824970245361']}",{},"{'temperature': ['>=-0.5569053888320923'], 'heart_rate': ['<-1.2142190337181091']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.47119638 -0.53873981]],{},{},{},"{'temperature': ['>=-0.8810246586799622'], 'heart_rate': ['>=-0.9007653594017029']}",{},"{'temperature': ['<1.2117160558700562', '>=-1.5398874878883362']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.33902131  0.49113493]],{},{},{},"{'temperature': ['< -0.16814163044220215 * heart_rate+0.866535596605051', '< 8.492077951633368 * heart_rate+9.961359170748256']}",{},"{'temperature': ['<1.216962456703186', '>=-1.3652403354644775']}",{}
rmftsa,./data/numerical_only/balanced,[[ 1.11490447 -0.19544823]],"{'temperature': ['<0.31948914378881454', '>=-0.7103855907917023']}",{},{},"{'temperature': ['<0.18916548788547516', '>=-0.7103855907917023']}",{},"{'temperature': ['<0.43724195659160614', '>=-0.5964523553848267']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.33902131  1.52100967]],{'temperature': ['>=1.3493638634681702']},{},{},"{'temperature': ['>=1.2981263399124146'], 'heart_rate': ['>=-0.6755782067775726']}",{},{'temperature': ['>=1.2608081102371216']},{}
rmftsa,./data/numerical_only/balanced,[[1.44534215 0.83442651]],{'temperature': ['>=0.31948914378881454']},{},{},"{'temperature': ['>= -0.5823529315452015 * heart_rate+1.0952055690010005'], 'heart_rate': ['>=0.5354055464267731']}",{},{'heart_rate': ['>=0.559187114238739']},{}
rmftsa,./data/numerical_only/balanced,[[-0.40510885 -0.53873981]],{},{},{},"{'temperature': ['>=-0.8809585869312286'], 'heart_rate': ['>=-0.9007653594017029']}",{},"{'temperature': ['<1.2856809496879578', '>=-1.2783604264259338']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.47119638  1.52100967]],{'temperature': ['>=1.3493638634681702']},{},{},"{'temperature': ['>=1.2635409832000732'], 'heart_rate': ['>=-0.6792739629745483']}",{},{'temperature': ['>=1.2610630989074707']},{}
rmftsa,./data/numerical_only/balanced,[[1.57751722 0.14784335]],{'temperature': ['<0.31948914378881454']},{},{},"{'temperature': ['<0.18526949733495712'], 'heart_rate': ['<1.7636906504631042']}",{},"{'temperature': ['<0.1750716120004654', '>=-0.7896748185157776']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.47119638 -0.53873981]],{},{},{},"{'temperature': ['>=-0.8810246586799622'], 'heart_rate': ['>=-0.9007653594017029']}",{},"{'temperature': ['<0.7549130320549011', '>=-0.8476841151714325']}",{}
rmftsa,./data/numerical_only/balanced,[[1.44534215 1.17771809]],{},{},{},{'temperature': ['>= -0.5517295525763006 * heart_rate+1.0912601150628138']},{},"{'temperature': ['>=0.24355904757976532'], 'heart_rate': ['>=0.20650573074817657']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.47119638 -0.19544823]],{},{},{},"{'temperature': ['< -17.79860902615375 * heart_rate+-2.5605052891278484'], 'heart_rate': ['>=-1.3298664689064026']}",{},"{'temperature': ['<1.2520691752433777', '>=-1.4099117517471313']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.14075871 -0.53873981]],{},{},{},{'temperature': ['>= 0.5307321551474987 * heart_rate+-0.9954796285768315']},{},"{'temperature': ['<1.262674629688263', '>=-0.9969514906406403']}",{}
rmftsa,./data/numerical_only/balanced,[[1.77577982 0.83442651]],"{'temperature': ['<1.0060722827911377'], 'heart_rate': ['<2.0731736421585083']}",{},{},{'temperature': ['>= -0.5371290028843396 * heart_rate+1.0831651585201125']},{},"{'temperature': ['>=0.08000250859186053'], 'heart_rate': ['>=0.7164500057697296']}",{}
rmftsa,./data/numerical_only/balanced,[[0.71837926 0.83442651]],{'temperature': ['>=0.6627807319164276']},{},{},{'temperature': ['>= -0.7549159188664073 * heart_rate+1.2277357408968177']},{},"{'temperature': ['>=0.6397755444049835'], 'heart_rate': ['>=0.6273953020572662']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.40510885  0.14784335]],{},{},{},"{'temperature': ['<0.2536361888051033'], 'heart_rate': ['>=-1.2118197083473206']}",{},"{'temperature': ['<1.3432456254959106', '>=-1.3497489094734192']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.27293378 -1.22532297]],"{'heart_rate': ['<-0.04162740334868431', '>=-0.30597755312919617']}",{},{},"{'temperature': ['>= 1.529713580873208 * heart_rate+-1.1114317090920434'], 'heart_rate': ['>=-0.30597755312919617']}",{},"{'temperature': ['<-1.089606374502182'], 'heart_rate': ['<-0.04945644177496433']}",{}
rmftsa,./data/numerical_only/balanced,[[2.70100532 0.14784335]],"{'temperature': ['>=-0.023802444338798523'], 'heart_rate': ['>=1.742736041545868']}",{},{},"{'temperature': ['>=-0.08272562548518181', '>= -0.36899080525444766 * heart_rate+0.7990398837511166']}",{},"{'temperature': ['>=-0.01061416044831276'], 'heart_rate': ['>=1.6436047554016113']}",{}
rmftsa,./data/numerical_only/balanced,[[-1.52859695 -1.91190613]],{'heart_rate': ['<-1.495553195476532']},{},{},{'heart_rate': ['<-1.490461826324463']},{},{'temperature': ['<-1.7848459482192993']},{}
rmftsa,./data/numerical_only/balanced,[[2.23839257 0.14784335]],"{'temperature': ['<0.31948914378881454'], 'heart_rate': ['>=1.742736041545868']}",{},{},"{'temperature': ['>=0.032995328307151794'], 'heart_rate': ['>=1.7550658583641052']}",{},"{'temperature': ['>=-0.02299416810274124'], 'heart_rate': ['>=1.7096922993659973']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.73554653 -1.56861455]],{},{},{},"{'temperature': ['>=-1.749813973903656'], 'heart_rate': ['<-0.4990227222442627']}",{},"{'heart_rate': ['<-0.23989000916481018', '>=-1.6276891231536865']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.27293378  1.17771809]],"{'temperature': ['<1.3493638634681702'], 'heart_rate': ['<0.05750390142202377']}",{},{},"{'temperature': ['<1.306452453136444', '< -0.3750122049186147 * heart_rate+1.2085688539948436']}",{},"{'heart_rate': ['<0.002591329161077738', '>=-0.7196479141712189']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.53728392 -1.22532297]],{'heart_rate': ['<-0.37206508219242096']},{},{},{'heart_rate': ['<-0.28826743364334106']},{},"{'temperature': ['<1.2949811220169067'], 'heart_rate': ['<-0.3150579035282135']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.40510885  1.52100967]],{'temperature': ['>=1.3493638634681702']},{},{},"{'temperature': ['>=1.2827550768852234'], 'heart_rate': ['>=-0.6782706677913666']}",{},{'temperature': ['>=1.2840081453323364']},{}
rmftsa,./data/numerical_only/balanced,[[1.44534215 0.83442651]],{'temperature': ['>=0.31948914378881454']},{},{},"{'temperature': ['>= -0.5435663478970317 * heart_rate+1.0474059484909237'], 'heart_rate': ['>=0.5354055464267731']}",{},"{'temperature': ['>=0.20513606071472168'], 'heart_rate': ['>=0.6411474645137787']}",{}
rmftsa,./data/numerical_only/balanced,[[0.91664186 1.17771809]],{'temperature': ['>=0.6627807319164276']},{},{},{'temperature': ['>= -0.7372158284366678 * heart_rate+1.2155012047209461']},{},{'temperature': ['>=0.517912745475769']},{}
rmftsa,./data/numerical_only/balanced,[[-0.8677216  -1.56861455]],{'heart_rate': ['<-0.6364152133464813']},{},{},"{'temperature': ['>=-1.9896325469017029'], 'heart_rate': ['<-0.5348017513751984']}",{},"{'heart_rate': ['<-0.43923914432525635', '>=-1.5993224382400513']}",{}
rmftsa,./data/numerical_only/balanced,[[-1.52859695 -0.53873981]],{'heart_rate': ['<-1.495553195476532']},{},{},"{'temperature': ['>=-0.5643585920333862'], 'heart_rate': ['<-1.514268696308136']}",{},{'heart_rate': ['<-1.491959273815155']},{}
rmftsa,./data/numerical_only/balanced,[[-0.14075871  0.49113493]],{},{},{},{'heart_rate': ['<0.5415339171886444']},{},"{'heart_rate': ['<1.0106521248817444', '>=-1.0990279912948608']}",{}
rmftsa,./data/numerical_only/balanced,[[ 1.04881693 -1.22532297]],"{'temperature': ['<-0.7103855907917023'], 'heart_rate': ['>=-0.04162740334868431']}",{},{},"{'temperature': ['<-0.6120899021625519'], 'heart_rate': ['>=-0.07220521941781044']}",{},"{'temperature': ['<-0.6321627497673035'], 'heart_rate': ['>=0.04983978159725666']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.07467117  0.14784335]],{},{},{},{'temperature': ['<0.5110636651515961']},{},"{'temperature': ['<1.3078641891479492', '>=-0.8943520486354828']}",{}
rmftsa,./data/numerical_only/balanced,[[2.37056764 1.52100967]],"{'temperature': ['>=1.0060722827911377'], 'heart_rate': ['>=1.9409986734390259']}",{},{},{'heart_rate': ['>=2.3571044206619263']},{},{'temperature': ['>=1.175538182258606']},{}
rmftsa,./data/numerical_only/balanced,[[1.64360475 1.17771809]],{'temperature': ['>=1.0060722827911377']},{},{},"{'temperature': ['>= -0.5827570767346774 * heart_rate+1.155938144404993'], 'heart_rate': ['<2.014064311981201']}",{},"{'temperature': ['>=0.3200489729642868'], 'heart_rate': ['>=0.04648928716778755']}",{}
rmftsa,./data/numerical_only/balanced,[[1.51142968 1.17771809]],{'temperature': ['>=1.0060722827911377']},{},{},{'temperature': ['>= -0.5760075076373101 * heart_rate+1.125347321889669']},{},"{'temperature': ['>=0.35633569210767746'], 'heart_rate': ['>=0.03044503927230835']}",{}
rmftsa,./data/numerical_only/balanced,[[-1.39642188 -1.22532297]],{'heart_rate': ['>=-1.495553195476532']},{},{},{'heart_rate': ['>=-1.4798139333724976']},{},"{'temperature': ['<-0.2709849327802658'], 'heart_rate': ['<-0.30597755312919617']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.27293378 -1.56861455]],"{'heart_rate': ['<-0.04162740334868431', '>=-0.30597755312919617']}",{},{},"{'heart_rate': ['>=-0.49102264642715454', '>= 0.7669771338256692 * temperature+0.8752086758489959']}",{},"{'temperature': ['<-1.5058627128601074'], 'heart_rate': ['>=-0.3136982321739197']}",{}
rmftsa,./data/numerical_only/balanced,[[ 1.51142968 -1.22532297]],{'temperature': ['<-0.7103855907917023']},{},{},"{'temperature': ['<-0.6535878479480743'], 'heart_rate': ['>=-0.07072564586997032']}",{},"{'temperature': ['<-0.7920847237110138'], 'heart_rate': ['>=-0.04083622619509697']}",{}
rmftsa,./data/numerical_only/balanced,[[-0.47119638 -0.53873981]],{},{},{},"{'temperature': ['>=-0.8810246586799622'], 'heart_rate': ['>=-0.9007653594017029']}",{},"{'temperature': ['<1.2263928651809692'], 'heart_rate': ['>=-1.4485862255096436']}",{}
rmftsa,./data/numerical_only/balanced,[[-1.39642188 -1.22532297]],{'heart_rate': ['>=-1.495553195476532']},{},{},{'heart_rate': ['>=-1.4798139333724976']},{},"{'temperature': ['<-0.16375933587551117'], 'heart_rate': ['<-0.30597755312919617']}",{}
rmftsa,./data/numerical_only/balanced,[[-1.46250942 -0.53873981]],"{'heart_rate': ['<-1.297290563583374', '>=-1.495553195476532']}",{},{},"{'temperature': ['<-0.42012280225753784'], 'heart_rate': ['>=-1.5056021809577942']}",{},"{'temperature': ['<-0.2741115689277649', '>=-1.591812014579773']}",{}
rmftsa,./data/numerical_only/balanced,[[ 0.0575039  -1.22532297]],"{'temperature': ['>=-1.3969687819480896'], 'heart_rate': ['<0.3548978120088577']}",{},{},"{'temperature': ['< 0.9222913348960996 * heart_rate+-0.9605990227952316'], 'heart_rate': ['>= 0.7781057269511645 * temperature+0.8904827940439548']}",{},"{'temperature': ['<-1.116791546344757'], 'heart_rate': ['>=-0.04940703324973583']}",{}
rmftsa,./data/numerical_only/balanced,[[1.51142968 0.83442651]],"{'temperature': ['>=0.31948914378881454'], 'heart_rate': ['<1.9409986734390259']}",{},{},"{'temperature': ['>= -0.5810303884452628 * heart_rate+1.0977917313495407'], 'heart_rate': ['>=0.525048553943634']}",{},"{'temperature': ['>=0.23313763737678528'], 'heart_rate': ['>=0.5721084475517273']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-0.87961855 -0.14848591 -0.43184978  0.04487877]],{},{},{},"{'V1': ['<0.14223403483629227'], 'V2': ['< -0.7940246321066354 * V1+0.019445396838266474'], 'V3': ['<-0.18605440109968185']}","{'V1': ['<-0.7385951280593872'], 'V2': ['<0.4373508393764496'], 'V3': ['<0.6616065204143524']}","{'V1': ['<-0.26294566690921783'], 'V2': ['<0.7010985910892487'], 'V3': ['<0.6740644574165344']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 1.48588011  0.97452481 -0.88707518 -0.02225618]],{},{},{},"{'V1': ['>= -3.1271081228929374 * V3+-3.740369821031693'], 'V2': ['>=0.4247608780860901']}","{'V1': ['>=0.07999001443386078'], 'V2': ['>=0.49819208681583405'], 'V3': ['>=-1.3313639163970947']}","{'V1': ['>=1.2163960337638855'], 'V2': ['>=-1.1145288944244385']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-1.1672606  -0.02574663 -0.16436668  0.34655753]],{},{},{},"{'V1': ['<-0.8324134051799774'], 'V2': ['<0.7683598101139069'], 'V3': ['<0.9269314110279083']}",{'V2': ['<0.6397998929023743']},"{'V1': ['<-0.46011827886104584'], 'V2': ['<0.8960422277450562'], 'V3': ['<1.0690580904483795']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-0.18864422 -0.01763333 -0.83893732  0.29730142]],{'V3': ['<-0.2766295522451401']},{},{},"{'V1': ['<0.6182025074958801'], 'V2': ['< -0.7845281496752242 * V1+0.5349080853552307'], 'V4': ['>= 1.947605950764263 * V3+1.1378710941066517']}","{'V1': ['<0.6717623472213745'], 'V2': ['>=-0.6925374567508698'], 'V3': ['<-0.5224704444408417']}","{'V1': ['<0.5815978050231934'], 'V2': ['<0.5774102956056595'], 'V3': ['<-0.5865710973739624']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-1.54593885  0.35905575 -0.40758821 -1.28748812]],{'V2': ['<0.997092068195343']},{},{},"{'V1': ['<-1.1320059299468994'], 'V2': ['<1.2316414713859558']}","{'V1': ['<-0.9699685573577881'], 'V2': ['>=-0.28833557665348053'], 'V3': ['<0.6201922297477722']}","{'V1': ['<-0.5443362295627594'], 'V2': ['<1.1980218887329102'], 'V3': ['<0.6393070220947266']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-0.64124233  1.80337715 -0.16396747 -3.02680709]],"{'V1': ['>=-1.1386160254478455'], 'V2': ['>=0.7863592505455017']}",{},{},"{'V1': ['>= -0.9833254899098542 * V3+-2.622809328298092'], 'V2': ['>=1.243269443511963']}","{'V1': ['<0.21831052005290985', '>=-1.3536890149116516'], 'V2': ['>=0.23916959017515182'], 'V3': ['>=-0.6991996765136719']}","{'V2': ['>=0.30237096548080444'], 'V3': ['>=-1.3523459434509277']}",{}
