dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
yeast,./data/numerical_only/balanced,"[[-1.38518829e+00 -4.03064024e-01 -3.88877164e-04 -6.65341347e-01
  -9.75900073e-02 -9.91313957e-02 -1.71096214e-01 -5.27919305e-01]]","{'mit': ['<-0.11810152977705002'], 'nuc': ['<-0.3870142176747322'], 'gvh': ['>=-0.8470327854156494'], 'vac': ['<0.4346800297498703'], 'alm': ['<0.28815796971321106', '>=-0.7506106793880463']}",{},{},"{'mit': ['<0.6167633533477783'], 'mcg': ['<-1.3487592339515686'], 'gvh': ['<0.9937078058719635'], 'nuc': ['<-0.3272363096475601'], 'alm': ['>=-0.7497363090515137']}",{},"{'mit': ['<0.5735139846801758'], 'gvh': ['<0.45966722071170807', '>=-0.9228283762931824'], 'nuc': ['<-0.2936549484729767'], 'alm': ['<0.9490773379802704', '>=-0.725801020860672']}",{}
yeast,./data/numerical_only/balanced,"[[ 1.01913017  1.13064626  0.69212358 -0.37348011 -0.09759001 -0.0991314
   0.00198271 -0.5279193 ]]","{'mit': ['<0.027829087805002928', '>=-0.4829280823469162'], 'gvh': ['<1.2920894622802734', '>=0.8481206893920898'], 'nuc': ['<0.08266937546432018']}",{},{},"{'mit': ['<0.16215158998966217'], 'mcg': ['<1.2012754678726196'], 'gvh': ['<1.253713607788086', '>=1.0572629570960999'], 'alm': ['<0.8717020750045776']}",{},"{'mit': ['<0.10340064391493797', '>=-0.7665050327777863'], 'mcg': ['<1.5797566175460815'], 'gvh': ['<1.221392571926117', '>=-1.4264463186264038'], 'nuc': ['<-0.49144063889980316'], 'alm': ['<0.7819300293922424', '>=-0.9843820631504059']}",{}
yeast,./data/numerical_only/balanced,"[[-0.43803253 -1.12955837  1.61547351  1.3776873  -0.09759001 -0.0991314
   0.52121948 -1.56122323]]","{'mit': ['>=0.3196903169155121'], 'nuc': ['<-0.5748876631259918']}",{},{},"{'mit': ['<2.2852156162261963', '>=1.1223087310791016'], 'mcg': ['<-0.40160347521305084', '>=-0.5147408843040466'], 'gvh': ['<0.45527559518814087'], 'nuc': ['<-1.028915137052536']}",{},"{'mcg': ['<-0.28037624061107635'], 'gvh': ['<0.9047837853431702'], 'nuc': ['<-1.0671971440315247'], 'alm': ['>=-0.6509525626897812']}",{}
yeast,./data/numerical_only/balanced,"[[-1.96805337 -2.98615503  0.11502987 -0.73830666 -0.09759001 -0.0991314
   0.52121948  2.19624559]]","{'nuc': ['>=2.1492772102355957'], 'alm': ['>=-1.2122856378555298']}",{},{},"{'vac': ['>=0.261601097881794'], 'mcg': ['<1.7209968566894531'], 'nuc': ['>=1.1660215854644775'], 'alm': ['>=-0.8634277880191803']}",{},"{'nuc': ['>=-0.05221852473914623'], 'mcg': ['<1.7112824320793152'], 'alm': ['>=-0.7398315370082855']}",{}
yeast,./data/numerical_only/balanced,"[[-0.21945813 -1.04883677 -0.46206385  0.13727705 -0.09759001 -0.0991314
   0.34814056  6.70520816]]","{'gvh': ['<0.3637911230325699'], 'mcg': ['<0.035545343795092776'], 'alm': ['>=-0.8660294413566589']}",{},{},"{'nuc': ['>=2.1492772102355957'], 'mcg': ['<0.7459121644496918'], 'alm': ['>=-0.7900282442569733']}",{},"{'nuc': ['>=1.2336825132369995'], 'mcg': ['<1.6970919370651245'], 'alm': ['>=-0.7506106793880463']}",{}
yeast,./data/numerical_only/balanced,"[[-0.94803948  0.24270873 -0.46206385 -0.22754949 -0.09759001 -0.0991314
  -0.51725406 -0.5279193 ]]","{'gvh': ['>=-0.5645072162151337'], 'alm': ['<-0.4043544828891754', '>=-0.7506106793880463']}",{},{},"{'mit': ['<0.632398784160614'], 'mcg': ['<-0.9116103947162628'], 'gvh': ['<1.3627208471298218'], 'nuc': ['<-0.20920543372631073'], 'alm': ['<-0.28893573582172394', '>=-0.7528591156005859']}",{},"{'mit': ['<0.7380235195159912'], 'mcg': ['<2.4034347534179688'], 'gvh': ['<1.3095543384552002', '>=-0.8823516666889191'], 'nuc': ['<-0.16051259636878967'], 'alm': ['>=-0.7470024824142456']}",{}
yeast,./data/numerical_only/balanced,"[[-5.83748805e-01  5.43946051e-04  1.03837980e+00 -6.65341347e-01
  -9.75900073e-02 -9.91313957e-02  1.75061634e-01 -5.27919305e-01]]","{'mit': ['<-0.4099627733230591'], 'nuc': ['<-0.34004585444927216'], 'alm': ['<1.2115079164505005', '>=0.9806704223155975']}",{},{},"{'mit': ['<-0.35263288021087646'], 'mcg': ['>=-0.9732717275619507'], 'gvh': ['<0.9346081018447876'], 'nuc': ['<-0.32494889199733734'], 'alm': ['>=0.28815796971321106']}",{},"{'mit': ['<0.28824619948863983'], 'pox': ['<6.123842477798462'], 'mcg': ['<0.38984425365924835', '>=-0.984468549489975'], 'gvh': ['<1.2456079125404358', '>=-1.0150686502456665'], 'nuc': ['<-0.41311343014240265'], 'alm': ['>=-0.8811430633068085']}",{}
yeast,./data/numerical_only/balanced,"[[ 5.81981357e-01  2.42708728e-01 -3.88877164e-04  1.96140977e+00
  -9.75900073e-02 -9.91313957e-02 -5.17254062e-01  3.17511179e-01]]","{'mit': ['>=1.1952740550041199'], 'gvh': ['>=-0.03981685190228745'], 'alm': ['>=-0.8660294413566589']}",{},{},"{'mit': ['>=1.362839698791504'], 'gvh': ['>=-0.4434248208999634'], 'alm': ['>=-0.8924875557422638']}",{},"{'mit': ['>=0.5175451338291168'], 'mcg': ['<2.2212893962860107', '>=-0.7287084758281708'], 'gvh': ['>=-0.4529363214969635'], 'alm': ['>=-0.9459723234176636']}",{}
yeast,./data/numerical_only/balanced,"[[-0.07374186 -0.16089924 -0.46206385  2.69106286 -0.09759001 -0.0991314
   0.34814056 -0.5279193 ]]","{'gvh': ['>=-0.4434248208999634'], 'mcg': ['<0.10840348154306412', '>=-0.40160347521305084'], 'alm': ['>=-0.8660294413566589']}",{},{},"{'mit': ['>=2.261378288269043'], 'gvh': ['<0.6463166773319244'], 'alm': ['>=-1.2712774872779846']}",{},"{'mit': ['>=1.137281060218811'], 'mcg': ['>=-1.7117890119552612']}",{}
yeast,./data/numerical_only/balanced,"[[-1.46599994e-01  8.12655400e-02 -3.88877164e-04 -1.54584185e-01
  -9.75900073e-02 -9.91313957e-02  6.94298406e-01  9.75068221e-01]]","{'vac': ['<0.7808378636837006', '>=0.4346800297498703'], 'mcg': ['<0.3998360335826874'], 'nuc': ['>=0.36447954177856445'], 'alm': ['>=-0.2312263697385788']}",{},{},"{'mit': ['<-0.12190744653344154'], 'mcg': ['>=-0.19811905920505524'], 'nuc': ['<0.9972642362117767', '>=0.36447954177856445'], 'gvh': ['<0.17729640007019043'], 'vac': ['>=0.5898542106151581'], 'alm': ['>=-0.28694574534893036']}",{},"{'mit': ['<-0.14586064219474792', '>=-0.27171923965215683'], 'gvh': ['<0.23771723359823227'], 'vac': ['<1.1429882645606995', '>=0.10343213938176632'], 'alm': ['<0.057320493418956175', '>=-0.23497836291790009']}",{}
yeast,./data/numerical_only/balanced,"[[-0.72946507 -0.56450721 -0.11580762 -0.66534135 -0.09759001 -0.0991314
   0.17506163  0.78719478]]","{'mit': ['<-0.5923760235309601'], 'mcg': ['<-0.40160347521305084'], 'gvh': ['<-0.12053844332695007', '>=-0.6048679947853088'], 'vac': ['<0.6077589392662048'], 'alm': ['>=-0.7506106793880463']}",{},{},"{'nuc': ['>=0.34983348846435547'], 'mcg': ['<-0.5117300450801849'], 'alm': ['>=-0.7726050913333893']}",{},"{'nuc': ['>=0.43244943022727966'], 'mcg': ['<-0.17299018055200577'], 'alm': ['>=-0.8660294413566589']}",{}
yeast,./data/numerical_only/balanced,"[[-0.51089067  0.08126554  0.46128609 -0.81127196 -0.09759001 -0.0991314
  -0.86341191 -0.15217242]]","{'mit': ['<-0.4829280823469162'], 'mcg': ['<-0.03731279235216789'], 'nuc': ['>=-0.3870142176747322'], 'gvh': ['<0.1216263398528099', '>=-0.6048679947853088'], 'vac': ['>=-0.9499513506889343']}",{},{},"{'vac': ['>=-1.9760621786117554'], 'mit': ['<-0.7725293040275574'], 'erl': ['>=-3.2329927682876587'], 'nuc': ['<0.361124649643898', '>=-0.1991407796740532'], 'alm': ['>=-0.5197732150554657']}",{},"{'vac': ['<-0.7719148993492126'], 'mit': ['<-0.7747893035411835', '>=-1.1470165848731995'], 'gvh': ['>=0.03431733400793746'], 'nuc': ['<0.3129184693098068'], 'alm': ['>=-0.1171447616070509']}",{}
yeast,./data/numerical_only/balanced,"[[ 0.36340695  1.53425423  0.11502987 -1.03016789 -0.09759001 -0.0991314
   0.17506163 -0.5279193 ]]","{'mit': ['<-0.44644542038440704'], 'gvh': ['>=1.1710070371627808'], 'alm': ['>=-0.00038887932896614075']}",{},{},"{'mit': ['<-0.9815097153186798'], 'mcg': ['<1.2028116583824158'], 'gvh': ['<1.5758306980133057', '>=1.4938934445381165'], 'vac': ['<0.26592806726694107'], 'alm': ['>=-0.014816219918429852']}",{},"{'mit': ['<-0.9644075632095337'], 'mcg': ['<1.2316187620162964'], 'gvh': ['>=0.8843014240264893'], 'alm': ['<1.0864141583442688', '>=0.05051872227340937']}",{}
yeast,./data/numerical_only/balanced,"[[ 0.65483949 -0.56450721  0.23044861 -0.51941073 -0.09759001 -0.0991314
   0.86737733 -0.0582357 ]]","{'mcg': ['>=0.29054881632328033'], 'gvh': ['<-0.4434248208999634'], 'vac': ['<0.9539168179035187', '>=0.7808378636837006'], 'alm': ['>=-0.4043544828891754']}",{},{},"{'vac': ['>=0.5242559611797333'], 'mit': ['<-0.17282551527023315'], 'erl': ['>=-2.706410527229309'], 'nuc': ['>=-0.10520405881106853'], 'alm': ['>=-0.28893573582172394']}",{},"{'vac': ['>=-0.5727768242359161'], 'mit': ['<0.6575953960418701'], 'mcg': ['>=0.35334664583206177'], 'gvh': ['<1.5818414688110352', '>=-1.042083740234375'], 'nuc': ['<0.430728480219841'], 'alm': ['>=-0.7229104042053223']}",{}
yeast,./data/numerical_only/balanced,"[[ 0.29054882  0.16198713  1.50005477  0.79396483 -0.09759001 -0.0991314
  -0.69033299 -0.5279193 ]]","{'mit': ['>=0.3196903169155121'], 'mcg': ['<0.3269778937101364', '>=0.10840348154306412'], 'gvh': ['<0.28306952863931656', '>=-0.08017764537362382'], 'nuc': ['>=-0.5748876631259918']}",{},{},"{'mit': ['>=0.31881648302078247'], 'mcg': ['<1.8569986820220947', '>=-1.030004858970642'], 'gvh': ['<0.40818798542022705', '>=-0.9358265697956085'], 'nuc': ['<0.4795520305633545'], 'alm': ['>=1.04114431142807']}",{},"{'mit': ['>=0.3082023933529854'], 'mcg': ['<1.4636057019233704', '>=-0.9973626434803009'], 'gvh': ['>=-0.9445282220840454'], 'nuc': ['<0.36447954177856445', '>=-1.6872429251670837'], 'alm': ['>=-0.7374367713928223']}",{}
yeast,./data/numerical_only/balanced,"[[ 0.07197441 -1.29100156 -0.11580762 -0.73830666 -0.09759001 -0.0991314
   0.52121948 -0.62185602]]","{'mit': ['<0.17375970631837845', '>=-0.7747893035411835'], 'mcg': ['>=-0.3287453353404999'], 'gvh': ['<-1.0084760189056396'], 'vac': ['<0.7808378636837006'], 'alm': ['>=-0.28893573582172394']}",{},{},"{'gvh': ['<-1.209695041179657', '>=-1.3313623666763306'], 'vac': ['>=0.2546779438853264'], 'alm': ['<0.17273923382163048', '>=-0.7536773681640625']}",{},"{'mit': ['<1.42333322763443'], 'nuc': ['<-0.3763611167669296'], 'gvh': ['<1.079525113105774', '>=-1.4654110074043274'], 'vac': ['>=0.2214885875582695'], 'alm': ['>=-0.7290160953998566']}",{}
yeast,./data/numerical_only/balanced,"[[ 0.21769068 -0.48378562 -0.3466451  -0.3005148  -0.09759001 -0.0991314
   0.52121948 -0.5279193 ]]","{'mcg': ['>=-0.11017092689871788'], 'alm': ['<-0.28893573582172394']}",{},{},"{'mit': ['>=-0.33699746429920197'], 'gvh': ['<1.324041724205017'], 'alm': ['<-0.17351698875427246', '>=-0.7495854198932648']}",{},"{'mit': ['<0.3094486743211746'], 'gvh': ['<0.3078295588493347'], 'nuc': ['<0.3596087098121643'], 'alm': ['<0.8272750079631805', '>=-0.7259311378002167']}",{}
yeast,./data/numerical_only/balanced,"[[ 0.07197441  1.45353264 -0.11580762  2.39920162 -0.09759001 -0.0991314
   0.69429841 -0.0582357 ]]","{'mit': ['>=1.1952740550041199'], 'gvh': ['<1.5746150612831116'], 'alm': ['>=-0.8660294413566589']}",{},{},"{'mit': ['>=1.5219596028327942'], 'gvh': ['>=-0.05816266871988773'], 'alm': ['>=-0.8197963833808899']}",{},"{'mit': ['>=1.047060489654541'], 'gvh': ['>=-0.9216946661472321']}",{}
yeast,./data/numerical_only/balanced,"[[ 0.21769068 -0.32234243  0.46128609  0.79396483 -0.09759001 -0.0991314
   0.17506163  0.22357446]]","{'mit': ['>=0.4656209200620651'], 'mcg': ['<0.6184104382991791'], 'nuc': ['>=-0.1991407796740532'], 'gvh': ['<-0.2012600377202034'], 'vac': ['<0.261601097881794']}",{},{},"{'mit': ['>=0.734356552362442'], 'mcg': ['>=-0.13004132732748985'], 'gvh': ['>=-0.47644729912281036'], 'nuc': ['<0.344436913728714', '>=-0.10520405881106853'], 'alm': ['>=-0.7849840223789215']}",{},"{'mit': ['>=0.5533066987991333'], 'mcg': ['>=-0.18302906304597855'], 'nuc': ['<0.34960995614528656', '>=-1.0946319997310638'], 'gvh': ['>=-0.4033331423997879'], 'vac': ['>=-1.1733222007751465'], 'alm': ['>=-0.7294353544712067']}",{}
yeast,./data/numerical_only/balanced,"[[-0.07374186 -0.08017765 -1.1545763  -0.44644542 -0.09759001 -0.0991314
  -0.34417514 -0.15217242]]","{'gvh': ['>=-0.8470327854156494'], 'mcg': ['<0.144832544028759', '>=-0.6201778650283813'], 'alm': ['<-0.7506106793880463', '>=-1.2122856974601746']}",{},{},"{'mit': ['>=-0.5558933913707733'], 'mcg': ['<0.429373100399971', '>=-0.18302906304597855'], 'alm': ['<-0.8040308356285095']}",{},"{'mit': ['<1.0493434071540833'], 'mcg': ['<1.5171871185302734'], 'alm': ['<-0.7251354455947876']}",{}
yeast,./data/numerical_only/balanced,"[[-0.87518135 -1.29100156  0.57670483  1.30472199 -0.09759001 -0.0991314
  -0.34417514 -0.15217242]]","{'mit': ['>=1.012860745191574'], 'gvh': ['<-0.685589611530304']}",{},{},"{'mit': ['<1.3584537506103516', '>=1.012860745191574'], 'mcg': ['>=-0.9982864856719971'], 'gvh': ['<-0.4888518303632736'], 'nuc': ['<-0.01612613897304982']}",{},"{'mit': ['<1.7874730229377747', '>=1.108383685350418'], 'mcg': ['<-0.5140946507453918', '>=-0.9116103947162628'], 'gvh': ['<0.16198713332414627'], 'vac': ['<1.1029703617095947'], 'alm': ['>=-0.7284958064556122']}",{}
yeast,./data/numerical_only/balanced,"[[ 0.72769763 -0.24162084 -0.57748259 -0.3005148  -0.09759001 -0.0991314
   0.17506163  0.12963774]]","{'nuc': ['>=-0.011267341673374176'], 'mcg': ['>=0.144832544028759'], 'alm': ['<-0.5197732150554657']}",{},{},"{'mit': ['<0.5301671624183655'], 'mcg': ['>=-0.37918558716773987'], 'nuc': ['<0.4006090462207794', '>=-0.011267341673374176'], 'gvh': ['<0.13870206102728844'], 'vac': ['>=-0.6037935316562653'], 'alm': ['>=-0.7530957758426666']}",{},"{'mit': ['<0.3196903169155121'], 'mcg': ['>=-1.1759493947029114'], 'nuc': ['<0.38364988565444946'], 'gvh': ['>=-1.3717231750488281'], 'vac': ['>=-0.6759001016616821'], 'alm': ['<0.35165245831012726', '>=-0.7301438450813293']}",{}
yeast,./data/numerical_only/balanced,"[[-0.65660694  0.24270873 -0.57748259 -0.88423727 -0.09759001 -0.0991314
   0.34814056  3.60529639]]","{'mcg': ['>=-0.6930359899997711'], 'gvh': ['>=-0.03981685190228745'], 'nuc': ['>=1.2099100351333618'], 'alm': ['>=-0.8660294413566589']}",{},{},"{'mit': ['<1.4620534181594849'], 'mcg': ['<1.679407000541687'], 'gvh': ['>=0.08126553893089294'], 'nuc': ['>=2.1434061527252197'], 'alm': ['>=-0.8615208864212036']}",{},"{'mit': ['<1.1824855208396912'], 'mcg': ['<1.7091293334960938'], 'nuc': ['>=0.3601628541946411'], 'alm': ['>=-0.8428961038589478']}",{}
yeast,./data/numerical_only/balanced,"[[ 7.19744111e-02  5.43946051e-04  4.61286092e-01 -1.10313320e+00
  -9.75900073e-02 -9.91313957e-02  1.73277195e+00 -5.27919305e-01]]","{'mit': ['<-0.008653566241264343'], 'mcg': ['<0.6184104382991791', '>=-0.3287453353404999'], 'gvh': ['>=-0.08017764537362382'], 'nuc': ['<-0.3870142176747322'], 'alm': ['>=0.17273923382163048']}",{},{},"{'mit': ['<0.5520983338356018'], 'nuc': ['<0.36969825625419617'], 'gvh': ['<1.3279657363891602'], 'vac': ['>=0.8677743077278137'], 'alm': ['<0.8652516901493073', '>=-0.7537873685359955']}",{},"{'mit': ['<0.4918290376663208'], 'nuc': ['<0.44225288927555084'], 'gvh': ['<1.455224096775055', '>=-1.492805540561676'], 'vac': ['>=0.0816988293081522'], 'alm': ['<1.235050916671753', '>=-0.6995431482791901']}",{}
yeast,./data/numerical_only/balanced,"[[ 0.14483255 -1.04883677 -0.23122636 -0.95720258 -0.09759001 -0.0991314
   0.86737733 -0.5279193 ]]","{'mcg': ['>=-0.0008837245404720306'], 'gvh': ['<-0.24162083119153976'], 'vac': ['<0.9539168179035187', '>=0.7808378636837006'], 'alm': ['<0.40357673168182373', '>=-0.4043544828891754']}",{},{},"{'nuc': ['<0.3438134640455246'], 'gvh': ['<-0.9708581566810608', '>=-1.2506407499313354'], 'vac': ['>=-0.10186464339494705'], 'alm': ['<0.6921235769987106', '>=-0.7497366666793823']}",{},"{'mit': ['<0.9461142718791962'], 'nuc': ['<0.32786671817302704'], 'gvh': ['<1.3349683284759521', '>=-1.4344738721847534'], 'vac': ['>=-1.273670256137848'], 'alm': ['<0.46353937685489655', '>=-0.776517391204834']}",{}
yeast,./data/numerical_only/balanced,"[[ 1.01913017  0.5655951   0.80754232  0.06431174 -0.09759001 -0.0991314
  -2.2480433  -0.5279193 ]]","{'mit': ['<0.3196903169155121', '>=0.027829087805002928'], 'mcg': ['<1.2012754678726196', '>=0.581981360912323'], 'gvh': ['>=0.04090474249096587'], 'alm': ['>=-0.058098249923205']}",{},{},"{'vac': ['<-1.5557275414466858'], 'mit': ['<0.4818354398012161', '>=0.027829087805002928'], 'mcg': ['<1.1979637145996094'], 'gvh': ['<1.1620380282402039'], 'nuc': ['<0.3540421277284622']}",{},"{'mit': ['<0.33618807792663574', '>=-0.6169646084308624'], 'mcg': ['>=0.5675569474697113'], 'gvh': ['<0.9184601306915283'], 'nuc': ['<0.2235744521021843'], 'alm': ['>=-0.3553965240716934']}",{}
yeast,./data/numerical_only/balanced,"[[-0.72946507  0.24270873  1.26921729 -0.37348011 -0.09759001 -0.0991314
  -0.34417514  0.50538462]]","{'nuc': ['>=0.36447954177856445'], 'alm': ['>=0.6344142258167267']}",{},{},"{'nuc': ['<0.5523529946804047', '>=0.32260680198669434'], 'mcg': ['<2.0167261362075806'], 'alm': ['>=-0.23231521248817444']}",{},"{'mit': ['<1.0214605927467346'], 'mcg': ['<1.820569634437561'], 'nuc': ['>=0.28950245678424835'], 'alm': ['>=0.19847118109464645']}",{}
yeast,./data/numerical_only/balanced,"[[ 1.0919883   0.6463167   0.34586735 -0.37348011 -0.09759001 -0.0991314
   0.17506163 -0.5279193 ]]","{'nuc': ['<0.17660609632730484'], 'gvh': ['<1.1710070371627808', '>=0.1216263398528099'], 'vac': ['>=-0.08455675526056439'], 'alm': ['<0.9229610562324524']}",{},{},"{'mit': ['<0.33793164789676666'], 'mcg': ['<1.2413273453712463', '>=1.05555921792984'], 'gvh': ['<1.293873369693756'], 'alm': ['>=-0.6850318610668182']}",{},"{'mit': ['<0.16017945110797882'], 'mcg': ['>=0.5990571081638336'], 'gvh': ['<1.3728110790252686', '>=-1.185684859752655'], 'nuc': ['<0.36447954177856445'], 'alm': ['<0.8313953578472137', '>=-0.8295638561248779']}",{}
yeast,./data/numerical_only/balanced,"[[ 0.21769068  1.45353264 -1.84708875  1.15879137 -0.09759001 -0.0991314
   0.69429841 -0.0582357 ]]","{'mit': ['>=1.012860745191574'], 'mcg': ['<0.3998360186815262'], 'alm': ['<-0.8660294413566589']}",{},{},"{'mit': ['<1.2789465188980103', '>=0.10079439729452133'], 'mcg': ['<1.1810371279716492'], 'gvh': ['<1.492501676082611'], 'vac': ['<0.9635322690010071'], 'alm': ['<-1.5393054485321045']}",{},"{'mit': ['<1.3215341567993164'], 'mcg': ['<1.2216958403587341', '>=-0.4236292988061905'], 'gvh': ['<1.6553366780281067'], 'vac': ['<1.4379204511642456', '>=-0.3353225886821747'], 'alm': ['<-1.5585418939590454']}",{}
yeast,./data/numerical_only/balanced,"[[-0.3651744   1.29208945 -1.26999504 -1.1031332  -0.09759001 -0.0991314
   0.69429841 -0.5279193 ]]","{'nuc': ['<-0.3870142176747322'], 'vac': ['<0.9539168179035187'], 'alm': ['<-0.7506106793880463']}",{},{},"{'gvh': ['<1.7706531882286072', '>=1.2517286539077759'], 'mcg': ['<1.2134184837341309'], 'alm': ['<-0.7458997368812561']}",{},"{'mit': ['<1.1499065160751343'], 'alm': ['<-0.7677654325962067']}",{}
yeast,./data/numerical_only/balanced,"[[-0.43803253 -0.64522881  1.15379854 -0.37348011 -0.09759001 -0.0991314
   1.21353518 -0.5279193 ]]","{'vac': ['>=0.6942984163761139'], 'mit': ['>=-0.4829280823469162'], 'mcg': ['<-0.292316272854805'], 'nuc': ['<-0.3870142176747322'], 'alm': ['>=0.8652516901493073']}",{},{},"{'vac': ['>=0.6961396634578705'], 'mit': ['<0.8455437421798706', '>=-0.4099627733230591'], 'mcg': ['<-0.292316272854805'], 'nuc': ['<-0.18031898140907288'], 'alm': ['>=-0.635191947221756']}",{},"{'vac': ['>=0.143252931535244'], 'mit': ['<0.6843085289001465'], 'nuc': ['<-0.2643590494990349'], 'alm': ['>=-0.7794815599918365']}",{}
yeast,./data/numerical_only/balanced,"[[-0.80232321 -0.48378562 -2.53960121 -1.03016789 -0.09759001 -0.0991314
  -0.69033299 -0.0582357 ]]","{'mit': ['<-0.7747893035411835'], 'mcg': ['<0.3998360186815262'], 'gvh': ['<-0.24162083119153976'], 'alm': ['<-1.4431231617927551']}",{},{},"{'mcg': ['<1.0950981378555298'], 'alm': ['<-0.8030417561531067']}",{},"{'mcg': ['<1.280103862285614'], 'alm': ['<-2.0709450244903564']}",{}
yeast,./data/numerical_only/balanced,"[[-1.31233016  0.80775989 -0.23122636 -0.95720258 -0.09759001 -0.0991314
   0.52121948 -0.5279193 ]]","{'mit': ['<-0.8477546274662018'], 'vac': ['>=0.08852216915693134'], 'alm': ['>=-0.7506106793880463']}",{},{},"{'gvh': ['<1.5318800210952759', '>=0.7673990726470947'], 'nuc': ['<0.360722079873085'], 'alm': ['<-0.058098249923205', '>=-0.7506107091903687']}",{},"{'vac': ['>=0.13292710110545158'], 'mit': ['<0.8370987176895142'], 'gvh': ['<1.0703209340572357', '>=-1.412083923816681'], 'nuc': ['<0.04475465416908264'], 'alm': ['>=-0.7599258124828339']}",{}
yeast,./data/numerical_only/balanced,"[[ 6.54839492e-01  5.43946051e-04  2.30448607e-01  1.37277050e-01
  -9.75900073e-02 -9.91313957e-02  8.67377329e-01 -2.46109143e-01]]","{'mit': ['<0.17375970631837845', '>=0.10079439729452133']}",{},{},"{'mit': ['<0.17375970631837845', '>=-0.7018239796161652'], 'gvh': ['<1.2498940825462341'], 'nuc': ['>=-0.5535384118556976'], 'alm': ['>=-0.5197732150554657']}",{},"{'mit': ['<0.17375970631837845'], 'nuc': ['>=-0.33616720139980316'], 'gvh': ['<0.081299391342327', '>=-0.13993221893906593'], 'vac': ['<1.1980761289596558'], 'alm': ['>=0.17830824106931686']}",{}
yeast,./data/numerical_only/balanced,"[[-0.80232321 -0.40306402  0.11502987  0.21024236 -0.09759001 -0.0991314
   0.69429841 -0.5279193 ]]","{'mit': ['<0.6845168769359589', '>=0.17375970631837845'], 'gvh': ['<-0.201260045170784'], 'nuc': ['<-0.3870142176747322'], 'alm': ['>=-0.3466451019048691']}",{},{},"{'mit': ['<1.0480853915214539', '>=0.17375970631837845'], 'mcg': ['<-0.6566069424152374'], 'gvh': ['<1.2517286539077759'], 'nuc': ['<0.45193786919116974'], 'alm': ['>=-0.21875526756048203']}",{},"{'vac': ['>=0.0007348374638240784'], 'mit': ['<1.1587913632392883'], 'mcg': ['<1.2124212980270386'], 'gvh': ['<1.0480552315711975'], 'nuc': ['<-0.14188198745250702'], 'alm': ['>=-0.754568487405777']}",{}
